model,benchmark,protocol,bank_scope,variant,report_path,random_state,accuracy,precision,recall,f1,roc_auc,pr_auc,tpr_at_fpr_0.01,false_positive_rate
Molmo-7B-D-0924,RePOPE,image_grouped,object,no_manifold,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-molmo-7b-d-0924-repope,17,0.9443333333333334,0.0,0.0,0.0,0.748999706200025,0.1301389963882802,0.0479041916167664,0.0
Molmo-7B-D-0924,RePOPE,image_grouped,object,no_manifold,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-molmo-7b-d-0924-repope,19,0.9443333333333334,0.0,0.0,0.0,0.7681093865921528,0.1318678731537609,0.029940119760479,0.0
Molmo-7B-D-0924,RePOPE,image_grouped,object,no_manifold,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-molmo-7b-d-0924-repope,23,0.9443333333333334,0.0,0.0,0.0,0.7581624608178631,0.1298272606595134,0.0179640718562874,0.0
Molmo-7B-D-0924,RePOPE,image_grouped,object,no_manifold,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-molmo-7b-d-0924-repope,29,0.9443333333333334,0.0,0.0,0.0,0.7750401068670988,0.1426905149357394,0.0239520958083832,0.0
Molmo-7B-D-0924,RePOPE,image_grouped,object,linear_probe,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-molmo-7b-d-0924-repope,13,0.9433333333333334,0.4885496183206106,0.3832335329341317,0.4295302013422818,0.8711169260490667,0.4440672824879418,0.2634730538922156,0.0236498411577832
Molmo-7B-D-0924,RePOPE,image_grouped,object,linear_probe,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-molmo-7b-d-0924-repope,17,0.9393333333333334,0.4528301886792453,0.4311377245508982,0.4417177914110429,0.866614811323347,0.4311549746338064,0.2754491017964072,0.0307094952347334
Molmo-7B-D-0924,RePOPE,image_grouped,object,linear_probe,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-molmo-7b-d-0924-repope,19,0.9423333333333334,0.4805194805194805,0.4431137724550898,0.4610591900311526,0.8803050446935285,0.4488444821606027,0.2455089820359281,0.0282386163078009
Molmo-7B-D-0924,RePOPE,image_grouped,object,linear_probe,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-molmo-7b-d-0924-repope,23,0.938,0.436241610738255,0.3892215568862275,0.4113924050632911,0.8507157939680118,0.4246286619918708,0.281437125748503,0.0296505471231909
Molmo-7B-D-0924,RePOPE,image_grouped,object,linear_probe,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-molmo-7b-d-0924-repope,29,0.944,0.4966887417218543,0.4491017964071856,0.4716981132075472,0.8702799131704823,0.4814819282739996,0.3173652694610778,0.0268266854924108
Molmo-7B-D-0924,RePOPE,image_grouped,object,output_p_yes,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-molmo-7b-d-0924-repope,13,0.9443333333333334,0.0,0.0,0.0,0.557839492212187,0.0574241617981609,0.0119760479041916,0.0
Molmo-7B-D-0924,RePOPE,image_grouped,object,output_p_yes,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-molmo-7b-d-0924-repope,17,0.9443333333333334,0.0,0.0,0.0,0.6050651961167675,0.062872070011858,0.0,0.0
Molmo-7B-D-0924,RePOPE,image_grouped,object,output_p_yes,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-molmo-7b-d-0924-repope,19,0.9443333333333334,0.0,0.0,0.0,0.5808573463732613,0.0599371086914998,0.0059880239520958,0.0
Molmo-7B-D-0924,RePOPE,image_grouped,object,output_p_yes,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-molmo-7b-d-0924-repope,23,0.9443333333333334,0.0,0.0,0.0,0.5620647163139306,0.057124464023018,0.0,0.0
Molmo-7B-D-0924,RePOPE,image_grouped,object,output_p_yes,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-molmo-7b-d-0924-repope,29,0.9443333333333334,0.0,0.0,0.0,0.5894430693854085,0.061161191237823,0.0059880239520958,0.0
Molmo-7B-D-0924,RePOPE,image_grouped,object,output_logit_margin,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-molmo-7b-d-0924-repope,13,0.9443333333333334,0.0,0.0,0.0,0.5537199515547092,0.0560925774703553,0.0,0.0
Molmo-7B-D-0924,RePOPE,image_grouped,object,output_logit_margin,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-molmo-7b-d-0924-repope,17,0.9443333333333334,0.0,0.0,0.0,0.5768329208156225,0.0605201298367131,0.0,0.0
Molmo-7B-D-0924,RePOPE,image_grouped,object,output_logit_margin,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-molmo-7b-d-0924-repope,19,0.9443333333333334,0.0,0.0,0.0,0.575141985707371,0.0597187158348138,0.0,0.0
Molmo-7B-D-0924,RePOPE,image_grouped,object,output_logit_margin,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-molmo-7b-d-0924-repope,23,0.9443333333333334,0.0,0.0,0.0,0.5422300474941399,0.0545389291594435,0.0,0.0
Molmo-7B-D-0924,RePOPE,image_grouped,object,output_logit_margin,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-molmo-7b-d-0924-repope,29,0.9443333333333334,0.0,0.0,0.0,0.5747742073213262,0.0596236215635079,0.0,0.0
Molmo-7B-D-0924,RePOPE,image_grouped,object,output_chosen_answer_confidence,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-molmo-7b-d-0924-repope,13,0.9443333333333334,0.0,0.0,0.0,0.6239296909181989,0.0720144257600317,0.0059880239520958,0.0
Molmo-7B-D-0924,RePOPE,image_grouped,object,output_chosen_answer_confidence,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-molmo-7b-d-0924-repope,17,0.9443333333333334,0.0,0.0,0.0,0.6289602228652472,0.0745079275709207,0.0059880239520958,0.0
Molmo-7B-D-0924,RePOPE,image_grouped,object,output_chosen_answer_confidence,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-molmo-7b-d-0924-repope,19,0.9443333333333334,0.0,0.0,0.0,0.6293491379401452,0.073983555290734,0.0059880239520958,0.0
Molmo-7B-D-0924,RePOPE,image_grouped,object,output_chosen_answer_confidence,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-molmo-7b-d-0924-repope,23,0.9443333333333334,0.0,0.0,0.0,0.6214397889712985,0.0725844078128736,0.0119760479041916,0.0
Molmo-7B-D-0924,RePOPE,image_grouped,object,output_chosen_answer_confidence,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-molmo-7b-d-0924-repope,29,0.9443333333333334,0.0,0.0,0.0,0.6291589077404669,0.0732563910646261,0.0059880239520958,0.0
Molmo-7B-D-0924,RePOPE,image_grouped,object,raw_curve_only,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-molmo-7b-d-0924-repope,13,0.9443333333333334,0.0,0.0,0.0,0.8183682053471595,0.1497490350287595,0.029940119760479,0.0
Molmo-7B-D-0924,RePOPE,image_grouped,object,raw_curve_only,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-molmo-7b-d-0924-repope,17,0.9443333333333334,0.0,0.0,0.0,0.8209616770694403,0.150662146979281,0.0239520958083832,0.0
Molmo-7B-D-0924,RePOPE,image_grouped,object,raw_curve_only,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-molmo-7b-d-0924-repope,19,0.9443333333333334,0.0,0.0,0.0,0.8228026826685493,0.1556608987928669,0.029940119760479,0.0
Molmo-7B-D-0924,RePOPE,image_grouped,object,raw_curve_only,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-molmo-7b-d-0924-repope,23,0.9443333333333334,0.0,0.0,0.0,0.8215957777350347,0.1547883341977488,0.029940119760479,0.0
Molmo-7B-D-0924,RePOPE,image_grouped,object,raw_curve_only,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-molmo-7b-d-0924-repope,29,0.9443333333333334,0.0,0.0,0.0,0.8262056895739055,0.1578916128866386,0.0119760479041916,0.0
Molmo-7B-D-0924,RePOPE,image_grouped,object,raw_plus_calibrated_simple,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-molmo-7b-d-0924-repope,13,0.9443333333333334,0.0,0.0,0.0,0.8473466057648203,0.2310222075590234,0.0658682634730539,0.0
Molmo-7B-D-0924,RePOPE,image_grouped,object,raw_plus_calibrated_simple,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-molmo-7b-d-0924-repope,17,0.9443333333333334,0.0,0.0,0.0,0.8487120358647336,0.2363757501428479,0.0838323353293413,0.0
Molmo-7B-D-0924,RePOPE,image_grouped,object,raw_plus_calibrated_simple,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-molmo-7b-d-0924-repope,19,0.9443333333333334,0.0,0.0,0.0,0.8525335492093821,0.2437763108648251,0.0898203592814371,0.0
Molmo-7B-D-0924,RePOPE,image_grouped,object,raw_plus_calibrated_simple,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-molmo-7b-d-0924-repope,23,0.9443333333333334,0.0,0.0,0.0,0.8527914168133905,0.2446619879488151,0.0658682634730539,0.0
Molmo-7B-D-0924,RePOPE,image_grouped,object,raw_plus_calibrated_simple,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-molmo-7b-d-0924-repope,29,0.9443333333333334,0.0,0.0,0.0,0.8577479703494528,0.2543179217426073,0.0958083832335329,0.0
Molmo-7B-D-0924,RePOPE,image_grouped,object,raw_plus_calibrated_full_curve,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-molmo-7b-d-0924-repope,13,0.9446666666666668,0.5714285714285714,0.0239520958083832,0.0459770114942528,0.8740908581707041,0.2843946806698825,0.0958083832335329,0.0010589481115425
Molmo-7B-D-0924,RePOPE,image_grouped,object,raw_plus_calibrated_full_curve,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-molmo-7b-d-0924-repope,17,0.9446666666666668,0.6,0.0179640718562874,0.0348837209302325,0.8739598106998147,0.3044736351696788,0.1437125748502994,0.000705965407695
Molmo-7B-D-0924,RePOPE,image_grouped,object,raw_plus_calibrated_full_curve,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-molmo-7b-d-0924-repope,19,0.945,0.6666666666666666,0.0239520958083832,0.0462427745664739,0.8752364667065446,0.3076440992966005,0.1437125748502994,0.000705965407695
Molmo-7B-D-0924,RePOPE,image_grouped,object,raw_plus_calibrated_full_curve,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-molmo-7b-d-0924-repope,23,0.9446666666666668,0.6,0.0179640718562874,0.0348837209302325,0.8769654478547317,0.3066582399532617,0.1257485029940119,0.000705965407695
Molmo-7B-D-0924,RePOPE,image_grouped,object,raw_plus_calibrated_full_curve,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-molmo-7b-d-0924-repope,29,0.9456666666666668,0.8333333333333334,0.029940119760479,0.0578034682080924,0.8797681727966588,0.3209778614730058,0.1377245508982036,0.0003529827038475
Qwen3-VL-8B,POPE adversarial,image_grouped,object,full,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-qwen3-vl-8b-adversarial,13,0.9426666666666668,0.0,0.0,0.0,0.8693422913719943,0.2533328541566392,0.0697674418604651,0.0
Qwen3-VL-8B,POPE adversarial,image_grouped,object,full,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-qwen3-vl-8b-adversarial,17,0.9426666666666668,0.0,0.0,0.0,0.8737623762376238,0.2559658050336884,0.0813953488372093,0.0
Qwen3-VL-8B,POPE adversarial,image_grouped,object,full,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-qwen3-vl-8b-adversarial,19,0.9423333333333334,0.0,0.0,0.0,0.8655759678957928,0.2424813036426929,0.063953488372093,0.0003536067892503
Qwen3-VL-8B,POPE adversarial,image_grouped,object,full,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-qwen3-vl-8b-adversarial,23,0.9426666666666668,0.0,0.0,0.0,0.8767248610243082,0.2663771430748645,0.0872093023255814,0.0
Qwen3-VL-8B,POPE adversarial,image_grouped,object,full,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-qwen3-vl-8b-adversarial,29,0.9426666666666668,0.0,0.0,0.0,0.8685836814578468,0.2401481557603239,0.0755813953488372,0.0
Qwen3-VL-8B,POPE adversarial,image_grouped,object,drift_only,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-qwen3-vl-8b-adversarial,13,0.9423333333333334,0.0,0.0,0.0,0.8511048156310648,0.2154456665047357,0.0523255813953488,0.0003536067892503
Qwen3-VL-8B,POPE adversarial,image_grouped,object,drift_only,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-qwen3-vl-8b-adversarial,17,0.9426666666666668,0.0,0.0,0.0,0.8525212986414921,0.2080332236046267,0.0406976744186046,0.0
Qwen3-VL-8B,POPE adversarial,image_grouped,object,drift_only,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-qwen3-vl-8b-adversarial,19,0.9423333333333334,0.0,0.0,0.0,0.844075852768001,0.2024784770631591,0.0348837209302325,0.0003536067892503
Qwen3-VL-8B,POPE adversarial,image_grouped,object,drift_only,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-qwen3-vl-8b-adversarial,23,0.9426666666666668,0.0,0.0,0.0,0.8551712937074438,0.2174114861274027,0.0581395348837209,0.0
Qwen3-VL-8B,POPE adversarial,image_grouped,object,drift_only,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-qwen3-vl-8b-adversarial,29,0.9426666666666668,0.0,0.0,0.0,0.8495444228808262,0.2058365323548385,0.0290697674418604,0.0
Qwen3-VL-8B,POPE adversarial,image_grouped,object,no_manifold,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-qwen3-vl-8b-adversarial,13,0.9416666666666668,0.3636363636363636,0.0232558139534883,0.0437158469945355,0.798109026018881,0.2134171232261285,0.0988372093023255,0.0024752475247524
Qwen3-VL-8B,POPE adversarial,image_grouped,object,no_manifold,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-qwen3-vl-8b-adversarial,17,0.9406666666666668,0.2857142857142857,0.0232558139534883,0.043010752688172,0.7882676556692215,0.2012990409228754,0.0988372093023255,0.0035360678925035
Qwen3-VL-8B,POPE adversarial,image_grouped,object,no_manifold,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-qwen3-vl-8b-adversarial,19,0.9413333333333334,0.3,0.0174418604651162,0.0329670329670329,0.7893428670109535,0.1954954894296193,0.0930232558139534,0.0024752475247524
Qwen3-VL-8B,POPE adversarial,image_grouped,object,no_manifold,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-qwen3-vl-8b-adversarial,23,0.9423333333333334,0.4444444444444444,0.0232558139534883,0.0441988950276243,0.790790187822769,0.214366325810669,0.0930232558139534,0.0017680339462517
Qwen3-VL-8B,POPE adversarial,image_grouped,object,no_manifold,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-qwen3-vl-8b-adversarial,29,0.943,0.5454545454545454,0.0348837209302325,0.0655737704918032,0.788536972468011,0.2047045196944965,0.1046511627906976,0.0017680339462517
Qwen3-VL-8B,POPE adversarial,image_grouped,object,linear_probe,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-qwen3-vl-8b-adversarial,13,0.926,0.3697916666666667,0.4127906976744186,0.3901098901098901,0.8164020098023091,0.3182009403155434,0.1395348837209302,0.0427864214992927
Qwen3-VL-8B,POPE adversarial,image_grouped,object,linear_probe,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-qwen3-vl-8b-adversarial,17,0.9286666666666666,0.3846153846153846,0.4069767441860465,0.3954802259887006,0.8552617512581822,0.3176684839250799,0.1395348837209302,0.0396039603960396
Qwen3-VL-8B,POPE adversarial,image_grouped,object,linear_probe,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-qwen3-vl-8b-adversarial,19,0.928,0.3842105263157894,0.4244186046511627,0.4033149171270718,0.8349046906351765,0.3399540038626763,0.191860465116279,0.0413719943422913
Qwen3-VL-8B,POPE adversarial,image_grouped,object,linear_probe,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-qwen3-vl-8b-adversarial,23,0.9286666666666666,0.3846153846153846,0.4069767441860465,0.3954802259887006,0.8257664221571659,0.3218956728971366,0.1686046511627907,0.0396039603960396
Qwen3-VL-8B,POPE adversarial,image_grouped,object,linear_probe,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-qwen3-vl-8b-adversarial,29,0.9246666666666666,0.3563829787234042,0.3895348837209302,0.3722222222222222,0.8299932568007631,0.3182055509421908,0.1511627906976744,0.0427864214992927
Qwen3-VL-8B,POPE adversarial,image_grouped,object,output_p_yes,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-qwen3-vl-8b-adversarial,13,0.9426666666666668,0.0,0.0,0.0,0.6198583105818888,0.0671291237339978,0.0,0.0
Qwen3-VL-8B,POPE adversarial,image_grouped,object,output_p_yes,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-qwen3-vl-8b-adversarial,17,0.9426666666666668,0.0,0.0,0.0,0.620068007631328,0.0670727925410554,0.0,0.0
Qwen3-VL-8B,POPE adversarial,image_grouped,object,output_p_yes,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-qwen3-vl-8b-adversarial,19,0.9426666666666668,0.0,0.0,0.0,0.6191418456629717,0.0670670597025279,0.0,0.0
Qwen3-VL-8B,POPE adversarial,image_grouped,object,output_p_yes,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-qwen3-vl-8b-adversarial,23,0.9426666666666668,0.0,0.0,0.0,0.6206487862241374,0.0672592711980348,0.0,0.0
Qwen3-VL-8B,POPE adversarial,image_grouped,object,output_p_yes,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-qwen3-vl-8b-adversarial,29,0.9426666666666668,0.0,0.0,0.0,0.6250400891418045,0.0679248202426315,0.0,0.0
Qwen3-VL-8B,POPE adversarial,image_grouped,object,output_logit_margin,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-qwen3-vl-8b-adversarial,13,0.9426666666666668,0.0,0.0,0.0,0.5882259218446761,0.0641805407694339,0.0,0.0
Qwen3-VL-8B,POPE adversarial,image_grouped,object,output_logit_margin,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-qwen3-vl-8b-adversarial,17,0.9426666666666668,0.0,0.0,0.0,0.5868803657774415,0.0637892686257105,0.0,0.0
Qwen3-VL-8B,POPE adversarial,image_grouped,object,output_logit_margin,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-qwen3-vl-8b-adversarial,19,0.9426666666666668,0.0,0.0,0.0,0.5854196819183579,0.0635273158567533,0.0,0.0
Qwen3-VL-8B,POPE adversarial,image_grouped,object,output_logit_margin,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-qwen3-vl-8b-adversarial,23,0.9426666666666668,0.0,0.0,0.0,0.5889660290779909,0.06412831155158,0.0,0.0
Qwen3-VL-8B,POPE adversarial,image_grouped,object,output_logit_margin,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-qwen3-vl-8b-adversarial,29,0.9426666666666668,0.0,0.0,0.0,0.5773864346567548,0.062036980121207,0.0,0.0
Qwen3-VL-8B,POPE adversarial,image_grouped,object,output_chosen_answer_confidence,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-qwen3-vl-8b-adversarial,13,0.94,0.0,0.0,0.0,0.8088868376040261,0.2053208275129696,0.0465116279069767,0.0028288543140028
Qwen3-VL-8B,POPE adversarial,image_grouped,object,output_chosen_answer_confidence,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-qwen3-vl-8b-adversarial,17,0.939,0.0,0.0,0.0,0.7977019670405578,0.2025419503971842,0.063953488372093,0.0038896746817538
Qwen3-VL-8B,POPE adversarial,image_grouped,object,output_chosen_answer_confidence,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-qwen3-vl-8b-adversarial,19,0.9406666666666668,0.2,0.0116279069767441,0.0219780219780219,0.8125051396335646,0.2040074342148338,0.0465116279069767,0.0028288543140028
Qwen3-VL-8B,POPE adversarial,image_grouped,object,output_chosen_answer_confidence,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-qwen3-vl-8b-adversarial,23,0.9406666666666668,0.125,0.005813953488372,0.0111111111111111,0.8279569339824346,0.2105527761139416,0.0348837209302325,0.0024752475247524
Qwen3-VL-8B,POPE adversarial,image_grouped,object,output_chosen_answer_confidence,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-qwen3-vl-8b-adversarial,29,0.9413333333333334,0.1666666666666666,0.005813953488372,0.0112359550561797,0.817108195454097,0.2035217761413369,0.0348837209302325,0.0017680339462517
Qwen3-VL-8B,POPE adversarial,image_grouped,object,raw_curve_only,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-qwen3-vl-8b-adversarial,13,0.9423333333333334,0.0,0.0,0.0,0.8503688201046018,0.2109916568157441,0.0465116279069767,0.0003536067892503
Qwen3-VL-8B,POPE adversarial,image_grouped,object,raw_curve_only,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-qwen3-vl-8b-adversarial,17,0.9426666666666668,0.0,0.0,0.0,0.8533045787967501,0.2080756535775542,0.0348837209302325,0.0
Qwen3-VL-8B,POPE adversarial,image_grouped,object,raw_curve_only,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-qwen3-vl-8b-adversarial,19,0.9423333333333334,0.0,0.0,0.0,0.843734581099306,0.2006726666420198,0.0290697674418604,0.0003536067892503
Qwen3-VL-8B,POPE adversarial,image_grouped,object,raw_curve_only,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-qwen3-vl-8b-adversarial,23,0.9423333333333334,0.0,0.0,0.0,0.8546922798592151,0.2143413329801501,0.0290697674418604,0.0003536067892503
Qwen3-VL-8B,POPE adversarial,image_grouped,object,raw_curve_only,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-qwen3-vl-8b-adversarial,29,0.9426666666666668,0.0,0.0,0.0,0.8499925989276668,0.2032925651288055,0.0232558139534883,0.0
Qwen3-VL-8B,POPE adversarial,image_grouped,object,raw_plus_calibrated_simple,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-qwen3-vl-8b-adversarial,13,0.9426666666666668,0.0,0.0,0.0,0.866799200684188,0.2449717342570198,0.0988372093023255,0.0
Qwen3-VL-8B,POPE adversarial,image_grouped,object,raw_plus_calibrated_simple,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-qwen3-vl-8b-adversarial,17,0.9426666666666668,0.0,0.0,0.0,0.8693895760007895,0.2409621427749968,0.0813953488372093,0.0
Qwen3-VL-8B,POPE adversarial,image_grouped,object,raw_plus_calibrated_simple,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-qwen3-vl-8b-adversarial,19,0.9426666666666668,0.0,0.0,0.0,0.8610736488931284,0.233058688002323,0.0755813953488372,0.0
Qwen3-VL-8B,POPE adversarial,image_grouped,object,raw_plus_calibrated_simple,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-qwen3-vl-8b-adversarial,23,0.9426666666666668,0.0,0.0,0.0,0.8706395348837208,0.2541657490434982,0.0988372093023255,0.0
Qwen3-VL-8B,POPE adversarial,image_grouped,object,raw_plus_calibrated_simple,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-qwen3-vl-8b-adversarial,29,0.9426666666666668,0.0,0.0,0.0,0.8643527351073977,0.2403765398210305,0.0697674418604651,0.0
Qwen3-VL-8B,POPE adversarial,image_grouped,object,raw_plus_calibrated_full_curve,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-qwen3-vl-8b-adversarial,13,0.9426666666666668,0.0,0.0,0.0,0.8693422913719943,0.2533328541566392,0.0697674418604651,0.0
Qwen3-VL-8B,POPE adversarial,image_grouped,object,raw_plus_calibrated_full_curve,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-qwen3-vl-8b-adversarial,17,0.9426666666666668,0.0,0.0,0.0,0.8737623762376238,0.2559658050336884,0.0813953488372093,0.0
Qwen3-VL-8B,POPE adversarial,image_grouped,object,raw_plus_calibrated_full_curve,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-qwen3-vl-8b-adversarial,19,0.9423333333333334,0.0,0.0,0.0,0.8655759678957928,0.2424813036426929,0.063953488372093,0.0003536067892503
Qwen3-VL-8B,POPE adversarial,image_grouped,object,raw_plus_calibrated_full_curve,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-qwen3-vl-8b-adversarial,23,0.9426666666666668,0.0,0.0,0.0,0.8767248610243082,0.2663771430748645,0.0872093023255814,0.0
Qwen3-VL-8B,POPE adversarial,image_grouped,object,raw_plus_calibrated_full_curve,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-qwen3-vl-8b-adversarial,29,0.9426666666666668,0.0,0.0,0.0,0.8685836814578468,0.2401481557603239,0.0755813953488372,0.0
Qwen3-VL-8B,POPE adversarial,image_grouped,object,raw_plus_calibrated_haar,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-qwen3-vl-8b-adversarial,13,0.9426666666666668,0.0,0.0,0.0,0.8551404559060557,0.2223557086178371,0.0581395348837209,0.0
Qwen3-VL-8B,POPE adversarial,image_grouped,object,raw_plus_calibrated_haar,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-qwen3-vl-8b-adversarial,17,0.9426666666666668,0.0,0.0,0.0,0.8561581033518634,0.2144011200295732,0.0348837209302325,0.0
Qwen3-VL-8B,POPE adversarial,image_grouped,object,raw_plus_calibrated_haar,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-qwen3-vl-8b-adversarial,19,0.9426666666666668,0.0,0.0,0.0,0.8493532285122198,0.2140412548990803,0.0523255813953488,0.0
Qwen3-VL-8B,POPE adversarial,image_grouped,object,raw_plus_calibrated_haar,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-qwen3-vl-8b-adversarial,23,0.9426666666666668,0.0,0.0,0.0,0.8591884313016018,0.2237853413998247,0.0581395348837209,0.0
Qwen3-VL-8B,POPE adversarial,image_grouped,object,raw_plus_calibrated_haar,/home/team/zhanghaonan/mind/outputs/decisive_round_2026_04/reports/round2-qwen3-vl-8b-adversarial,29,0.9426666666666668,0.0,0.0,0.0,0.8522828196440906,0.2100422537265596,0.0581395348837209,0.0
